speed,machine,status,suport,default,output,ontrack,delay,call,day,month,runningtime,campaign,pdays,previous,packmat,deposit
47,Saidone,Idle,tertiary,no,3727,no,no,MTC,12,jun,993,6,-1,0,ontime,yes
40,CJM,Running,secondary,no,406,yes,no,MTC,12,jun,577,2,-1,0,ontime,yes
35,XT4,Running,tertiary,no,2999,no,no,MTC,12,jun,1141,6,-1,0,ontime,yes
48,XT4,Running,secondary,no,1000,yes,no,MTC,12,jun,1268,2,-1,0,ontime,yes
48,CJM,Downtime,tertiary,no,503,no,yes,MTC,12,jun,1243,7,-1,0,ontime,yes
24,XT4,Idle,secondary,yes,203,yes,no,MTC,12,jun,465,3,-1,0,ontime,yes
49,XT4,Running,primary,no,361,yes,no,MTC,16,jun,513,2,-1,0,ontime,yes
36,XT4,Running,secondary,no,274,yes,no,MTC,16,jun,686,11,-1,0,ontime,yes
52,CEIC,Downtime,tertiary,no,3687,yes,yes,MTC,16,jun,741,4,-1,0,ontime,yes
42,Saidone,Idle,JYS,no,323,no,no,MTC,16,jun,617,1,-1,0,ontime,yes
36,XT10,Running,secondary,no,981,no,no,MTC,16,jun,1093,1,-1,0,ontime,yes
36,XT4,Downtime,secondary,no,638,yes,no,MTC,16,jun,1395,2,-1,0,ontime,yes
48,CJM,Idle,tertiary,no,3229,no,no,MTC,16,jun,1089,1,-1,0,ontime,yes
51,CJM,Idle,secondary,no,1610,yes,no,MTC,16,jun,1248,3,-1,0,ontime,yes
51,XT4,Running,secondary,no,33,no,yes,MTC,16,jun,721,3,-1,0,ontime,yes
46,TOM16,Running,secondary,no,536,yes,no,MTC,16,jun,750,2,-1,0,ontime,yes
37,CJM,Running,tertiary,no,0,no,no,MTC,16,jun,637,6,-1,0,ontime,yes
36,Saidone,Running,tertiary,no,3057,no,no,MTC,16,jun,2769,4,-1,0,ontime,yes
47,CJM,Running,secondary,no,2892,no,no,MTC,17,jun,556,1,-1,0,ontime,yes
40,TOM16,Downtime,tertiary,no,0,no,no,MTC,17,jun,522,1,-1,0,ontime,yes
38,XT14,Idle,tertiary,no,3316,no,no,MTC,17,jun,1345,3,-1,0,ontime,yes
40,CJM,Running,secondary,no,106,no,no,MTC,17,jun,676,2,-1,0,ontime,yes
39,XT4,Running,primary,no,2303,yes,no,MTC,17,jun,775,3,-1,0,ontime,yes
60,CJM,Running,tertiary,no,3301,no,no,MTC,17,jun,2621,3,-1,0,ontime,yes
39,Saidone,Idle,tertiary,no,426,no,no,MTC,18,jun,1029,1,-1,0,ontime,yes
51,XT10,Downtime,secondary,no,9,no,no,MTC,18,jun,371,2,-1,0,ontime,yes
27,XT14,Running,secondary,no,97,yes,no,MTC,18,jun,1528,2,-1,0,ontime,yes
41,CJM,Idle,tertiary,no,11008,no,no,MTC,18,jun,1540,1,-1,0,ontime,yes
42,XT4,Idle,primary,no,4930,no,no,MTC,18,jun,973,1,-1,0,ontime,yes
41,Saidone,Running,secondary,no,707,no,no,MTC,18,jun,707,1,-1,0,ontime,yes
33,TOM16,Running,secondary,no,4,yes,yes,MTC,18,jun,625,2,-1,0,ontime,yes
46,XT14,Running,secondary,no,126,no,no,MTC,18,jun,1255,1,-1,0,ontime,yes
31,XT4,Running,secondary,no,671,yes,no,MTC,18,jun,704,4,-1,0,ontime,yes
41,XT4,Running,primary,no,219,no,yes,MTC,18,jun,1574,3,-1,0,ontime,yes
41,XT4,Downtime,secondary,no,3622,no,no,MTC,19,jun,1135,4,-1,0,ontime,yes
55,CEIC,Downtime,secondary,no,1580,no,yes,MTC,19,jun,1007,1,-1,0,ontime,yes
53,TOM16,Running,secondary,no,1319,no,no,MTC,19,jun,1318,3,-1,0,ontime,yes
55,Saidone,Running,primary,no,2152,no,no,MTC,19,jun,922,2,-1,0,ontime,yes
39,XT10,Running,secondary,no,2843,yes,no,MTC,19,jun,585,1,-1,0,ontime,yes
40,Saidone,Running,tertiary,yes,0,no,no,MTC,19,jun,952,4,-1,0,ontime,yes
59,CEIC,Running,primary,no,1115,no,no,MTC,19,jun,834,1,-1,0,ontime,yes
42,XT4,Idle,secondary,no,625,no,no,MTC,19,jun,651,3,-1,0,ontime,yes
41,XT4,Running,primary,no,246,no,no,MTC,19,jun,683,3,-1,0,ontime,yes
27,XT4,Running,secondary,no,61,yes,no,MTC,19,jun,1012,1,-1,0,ontime,yes
25,XT4,Idle,secondary,no,191,yes,no,MTC,19,jun,958,7,-1,0,ontime,yes
43,CJM,Running,primary,no,519,no,no,MTC,20,jun,973,2,-1,0,ontime,yes
44,XT10,Running,secondary,no,522,no,yes,MTC,20,jun,911,1,-1,0,ontime,yes
26,XT4,Idle,secondary,no,46,yes,no,MTC,20,jun,382,7,-1,0,ontime,yes
52,CEIC,Running,tertiary,no,2269,no,no,MTC,20,jun,1210,1,-1,0,ontime,yes
54,XT10,Running,JYS,no,386,no,yes,MTC,20,jun,838,1,-1,0,ontime,yes
56,CJM,Running,tertiary,no,0,no,yes,MTC,20,jun,422,1,-1,0,ontime,yes
57,CJM,Running,tertiary,no,9103,no,yes,MTC,20,jun,1098,2,-1,0,ontime,yes
29,XT4,Idle,secondary,no,908,yes,no,MTC,20,jun,1663,1,-1,0,ontime,yes
47,TOM16,Running,tertiary,no,1694,no,yes,MTC,20,jun,560,3,-1,0,ontime,yes
57,CJM,Running,tertiary,no,92,yes,yes,MTC,20,jun,1617,1,-1,0,ontime,yes
40,XT4,Running,secondary,no,188,yes,yes,MTC,20,jun,570,2,-1,0,ontime,yes
46,XT10,Downtime,secondary,no,0,no,no,MTC,20,jun,1023,3,-1,0,ontime,yes
43,XT4,Idle,secondary,no,740,yes,no,MTC,20,jun,585,2,-1,0,ontime,yes
45,CJM,Running,tertiary,no,655,no,no,MTC,20,jun,693,3,-1,0,ontime,yes
24,CJM,Running,secondary,no,867,yes,no,MTC,20,jun,546,10,-1,0,ontime,yes
40,XT4,Running,secondary,no,1009,yes,yes,MTC,20,jun,1036,5,-1,0,ontime,yes
38,XT10,Downtime,JYS,no,6360,no,no,MTC,20,jun,1409,2,-1,0,ontime,yes
36,CJM,Running,tertiary,no,4145,no,no,MTC,20,jun,988,4,-1,0,ontime,yes
27,XT4,Idle,secondary,yes,27,no,no,MTC,23,jun,498,2,-1,0,ontime,yes
26,XT14,Idle,primary,no,122,yes,no,MTC,23,jun,670,3,-1,0,ontime,yes
43,CJM,Running,tertiary,no,149,yes,no,MTC,23,jun,662,2,-1,0,ontime,yes
25,XT4,Idle,primary,no,52,yes,no,MTC,24,jun,528,2,-1,0,ontime,yes
27,XT4,Running,tertiary,no,335,yes,no,MTC,26,jun,519,3,-1,0,ontime,yes
30,TOM16,Running,tertiary,no,526,yes,yes,MTC,26,jun,677,3,-1,0,ontime,yes
28,XT14,Idle,secondary,no,7,no,yes,MTC,26,jun,3183,2,-1,0,ontime,yes
27,XT4,Running,primary,no,413,no,yes,MTC,27,jun,422,6,-1,0,ontime,yes
32,XT14,Downtime,secondary,no,241,no,yes,MTC,27,jun,856,2,-1,0,ontime,yes
41,XT4,Idle,secondary,no,75,yes,no,MTC,1,jul,479,9,-1,0,ontime,yes
37,TOM16,Idle,tertiary,no,0,no,no,MTC,1,jul,1135,2,-1,0,ontime,yes
27,TOM16,Idle,secondary,no,158,no,no,MTC,1,jul,650,2,-1,0,ontime,yes
29,XT10,Idle,secondary,no,84,no,yes,MTC,3,jul,587,3,-1,0,ontime,yes
33,XT10,Running,secondary,no,114,no,yes,MTC,3,jul,676,1,-1,0,ontime,yes
36,TOM16,Running,primary,no,0,no,no,MTC,4,jul,584,1,-1,0,ontime,yes
28,XT4,Idle,secondary,no,127,yes,no,BUILDING,4,jul,1044,3,-1,0,ontime,yes
55,XT4,Running,secondary,no,49,yes,no,BUILDING,7,jul,494,4,-1,0,ontime,yes
51,TOM16,Running,secondary,no,216,no,no,BUILDING,7,jul,615,2,-1,0,ontime,yes
39,TOM16,Idle,secondary,no,506,yes,no,BUILDING,7,jul,718,2,-1,0,ontime,yes
42,XT4,Downtime,primary,no,213,yes,no,BUILDING,7,jul,434,3,-1,0,ontime,yes
33,XT10,Idle,secondary,no,170,no,no,BUILDING,7,jul,782,1,-1,0,ontime,yes
36,Saidone,Downtime,tertiary,no,776,no,yes,BUILDING,7,jul,722,3,-1,0,ontime,yes
45,TOM16,Running,secondary,no,879,no,no,BUILDING,7,jul,621,2,-1,0,ontime,yes
37,Saidone,Running,secondary,no,1633,no,no,BUILDING,7,jul,629,2,-1,0,ontime,yes
46,CJM,Running,secondary,no,926,no,no,BUILDING,7,jul,385,5,-1,0,ontime,yes
32,Saidone,Idle,tertiary,no,2559,no,no,BUILDING,7,jul,889,1,-1,0,ontime,yes
28,TOM16,Idle,secondary,no,909,no,yes,BUILDING,7,jul,532,1,-1,0,ontime,yes
45,XT14,Downtime,secondary,no,176,no,yes,BUILDING,7,jul,574,1,-1,0,ontime,yes
41,XT4,Idle,secondary,yes,1085,yes,yes,BUILDING,7,jul,599,1,-1,0,ontime,yes
59,XT4,Downtime,primary,no,1265,no,yes,BUILDING,7,jul,849,1,-1,0,ontime,yes
47,TOM16,Idle,secondary,no,239,yes,yes,BUILDING,7,jul,973,3,-1,0,ontime,yes
31,XT4,Idle,secondary,no,726,no,no,BUILDING,7,jul,719,2,-1,0,ontime,yes
31,CJM,Idle,tertiary,no,296,no,yes,BUILDING,8,jul,509,4,-1,0,ontime,yes
33,Saidone,Running,secondary,no,627,yes,yes,BUILDING,8,jul,740,1,-1,0,ontime,yes
52,Saidone,Running,tertiary,yes,468,no,no,BUILDING,8,jul,534,1,-1,0,ontime,yes
26,Saidone,Idle,secondary,no,551,no,no,BUILDING,8,jul,531,1,-1,0,ontime,yes
25,TOM16,Idle,secondary,no,0,no,yes,BUILDING,8,jul,634,1,-1,0,ontime,yes
25,XT4,Running,secondary,no,101,no,yes,BUILDING,8,jul,460,3,-1,0,ontime,yes
28,XT4,Idle,secondary,no,517,no,yes,BUILDING,8,jul,681,1,-1,0,ontime,yes
33,Saidone,Downtime,tertiary,no,37,no,yes,BUILDING,8,jul,1082,1,-1,0,ontime,yes
45,CJM,Downtime,tertiary,no,854,no,yes,BUILDING,8,jul,730,1,-1,0,ontime,yes
36,XT10,Running,secondary,no,30,no,yes,BUILDING,8,jul,716,5,-1,0,ontime,yes
26,XT4,Idle,secondary,yes,81,no,yes,BUILDING,8,jul,803,2,-1,0,ontime,yes
38,TOM16,Running,secondary,no,0,no,no,BUILDING,8,jul,635,1,-1,0,ontime,yes
56,XT4,Idle,secondary,no,663,no,yes,BUILDING,8,jul,819,3,-1,0,ontime,yes
26,XT14,Idle,secondary,no,102,no,yes,BUILDING,8,jul,658,2,-1,0,ontime,yes
26,TOM16,Running,secondary,no,370,no,yes,BUILDING,8,jul,1061,4,-1,0,ontime,yes
25,XT4,Idle,secondary,no,189,no,yes,BUILDING,8,jul,687,2,-1,0,ontime,yes
26,CJM,Idle,secondary,no,111,no,no,BUILDING,9,jul,537,1,-1,0,ontime,yes
40,XT4,Running,primary,no,665,yes,no,BUILDING,9,jul,781,1,-1,0,ontime,yes
37,XT14,Running,primary,no,214,yes,no,BUILDING,9,jul,645,1,-1,0,ontime,yes
43,XT4,Idle,primary,no,0,no,no,BUILDING,9,jul,1242,1,-1,0,ontime,yes
41,XT10,Downtime,tertiary,no,1583,yes,no,BUILDING,9,jul,662,1,-1,0,ontime,yes
49,XT4,Running,secondary,no,0,no,yes,BUILDING,9,jul,625,1,-1,0,ontime,yes
29,XT14,Downtime,tertiary,yes,0,no,yes,BUILDING,9,jul,426,3,-1,0,ontime,yes
39,XT10,Downtime,secondary,no,687,yes,no,BUILDING,9,jul,869,1,-1,0,ontime,yes
38,CJM,Running,tertiary,yes,327,yes,yes,BUILDING,9,jul,556,5,-1,0,ontime,yes
26,TOM16,Running,secondary,no,119,no,yes,BUILDING,9,jul,359,5,-1,0,ontime,yes
32,CJM,Running,tertiary,no,794,yes,yes,BUILDING,9,jul,1014,1,-1,0,ontime,yes
33,XT4,Running,primary,no,191,yes,yes,BUILDING,9,jul,1290,4,-1,0,ontime,yes
31,CJM,Idle,tertiary,no,409,no,yes,BUILDING,9,jul,564,5,-1,0,ontime,yes
49,XT4,Running,primary,no,3,no,yes,BUILDING,9,jul,1439,6,-1,0,ontime,yes
27,CJM,Idle,primary,no,9,no,yes,BUILDING,9,jul,919,2,-1,0,ontime,yes
30,XT4,Idle,secondary,no,155,yes,yes,BUILDING,9,jul,1426,3,-1,0,ontime,yes
35,XT4,Running,secondary,no,1330,no,no,BUILDING,10,jul,901,1,-1,0,ontime,yes
26,XT4,Idle,secondary,no,29,yes,no,BUILDING,10,jul,998,4,-1,0,ontime,yes
45,Saidone,Running,JYS,no,3133,yes,yes,BUILDING,10,jul,804,1,-1,0,ontime,yes
34,XT14,Running,secondary,no,33,yes,yes,BUILDING,10,jul,961,1,-1,0,ontime,yes
28,XT14,Idle,secondary,no,170,no,yes,BUILDING,10,jul,720,2,-1,0,ontime,yes
25,XT4,Idle,secondary,no,1243,no,yes,BUILDING,10,jul,1341,7,-1,0,ontime,yes
30,XT4,Idle,secondary,no,1598,yes,no,BUILDING,10,jul,634,1,-1,0,ontime,yes
30,XT10,Running,secondary,no,5,no,yes,BUILDING,10,jul,829,5,-1,0,ontime,yes
47,XT10,Running,secondary,no,367,yes,no,BUILDING,10,jul,476,4,-1,0,ontime,yes
57,XT14,Downtime,secondary,no,658,no,no,BUILDING,10,jul,724,1,-1,0,ontime,yes
38,CJM,Running,tertiary,no,1722,yes,no,BUILDING,10,jul,500,1,-1,0,ontime,yes
54,TOM16,Running,secondary,no,315,no,yes,BUILDING,10,jul,2029,1,-1,0,ontime,yes
25,XT4,Idle,primary,no,2483,no,no,BUILDING,10,jul,1499,3,-1,0,ontime,yes
30,XT4,Running,secondary,no,0,yes,yes,BUILDING,10,jul,1399,1,-1,0,ontime,yes
26,CJM,Idle,tertiary,no,45,no,no,BUILDING,10,jul,1187,3,-1,0,ontime,yes
31,XT14,Running,primary,no,46,yes,no,BUILDING,10,jul,487,1,-1,0,ontime,yes
29,XT4,Idle,secondary,no,482,no,yes,BUILDING,10,jul,1097,3,-1,0,ontime,yes
49,XT4,Running,secondary,no,3728,yes,no,BUILDING,11,jul,1060,2,-1,0,ontime,yes
60,CEIC,Downtime,secondary,no,1099,no,no,BUILDING,11,jul,764,2,-1,0,ontime,yes
60,CJM,Running,tertiary,no,2222,yes,no,BUILDING,11,jul,1120,2,-1,0,ontime,yes
29,CJM,Idle,tertiary,no,983,yes,no,BUILDING,11,jul,963,2,-1,0,ontime,yes
55,CJM,Downtime,secondary,no,204,yes,no,BUILDING,11,jul,1973,2,-1,0,ontime,yes
44,XT14,Running,secondary,no,1074,yes,no,BUILDING,11,jul,911,2,-1,0,ontime,yes
47,TOM16,Running,secondary,no,3466,yes,no,BUILDING,11,jul,853,2,-1,0,ontime,yes
35,XT14,Running,secondary,no,203,yes,no,BUILDING,11,jul,1649,2,-1,0,ontime,yes
35,Saidone,Running,secondary,no,2436,no,yes,BUILDING,14,jul,1397,3,-1,0,ontime,yes
38,TOM16,Running,secondary,no,976,yes,no,BUILDING,14,jul,766,3,-1,0,ontime,yes
34,Saidone,Running,tertiary,no,146,yes,no,BUILDING,14,jul,788,2,-1,0,ontime,yes
50,TOM16,Running,secondary,no,156,no,yes,BUILDING,14,jul,1130,3,-1,0,ontime,yes
43,XT14,Running,tertiary,no,189,yes,no,BUILDING,14,jul,1062,4,-1,0,ontime,yes
44,XT14,Downtime,secondary,no,163,yes,no,BUILDING,14,jul,1669,2,-1,0,ontime,yes
51,XT10,Downtime,secondary,no,242,no,yes,BUILDING,14,jul,1336,4,-1,0,ontime,yes
31,TOM16,Running,secondary,no,1173,yes,no,BUILDING,14,jul,444,3,-1,0,ontime,yes
39,TOM16,Running,tertiary,no,0,yes,no,BUILDING,14,jul,894,7,-1,0,ontime,yes
59,CJM,Running,tertiary,no,296,no,yes,BUILDING,15,jul,805,3,-1,0,ontime,yes
25,XT10,Idle,secondary,no,333,no,yes,BUILDING,15,jul,1056,2,-1,0,ontime,yes
58,CJM,Running,tertiary,no,3864,yes,no,BUILDING,15,jul,815,4,-1,0,ontime,yes
30,Saidone,Running,primary,no,2686,yes,no,BUILDING,15,jul,808,3,-1,0,ontime,yes
34,XT4,Idle,primary,no,109,yes,no,BUILDING,15,jul,860,4,-1,0,ontime,yes
51,XT10,Downtime,secondary,no,65,no,yes,BUILDING,15,jul,881,1,-1,0,ontime,yes
60,CEIC,Running,secondary,no,597,no,no,BUILDING,15,jul,981,1,-1,0,ontime,yes
51,Saidone,Running,secondary,no,799,no,yes,BUILDING,15,jul,1001,3,-1,0,ontime,yes
37,CJM,Downtime,tertiary,no,1775,no,no,BUILDING,15,jul,514,5,-1,0,ontime,yes
30,XT4,Idle,primary,no,0,no,no,BUILDING,15,jul,716,3,-1,0,ontime,yes
46,Saidone,Downtime,secondary,no,563,no,yes,BUILDING,15,jul,769,4,-1,0,ontime,yes
29,XT14,Idle,tertiary,no,5,no,no,BUILDING,15,jul,889,5,-1,0,ontime,yes
27,Saidone,Running,tertiary,no,139,no,no,BUILDING,15,jul,448,5,-1,0,ontime,yes
28,CJM,Idle,tertiary,no,0,yes,no,BUILDING,16,jul,767,5,-1,0,ontime,yes
34,XT4,Idle,secondary,no,855,yes,no,BUILDING,16,jul,578,1,-1,0,ontime,yes
29,XT4,Idle,JYS,no,694,yes,yes,BUILDING,16,jul,1806,4,-1,0,ontime,yes
27,CJM,Idle,tertiary,no,151,yes,no,BUILDING,16,jul,496,1,-1,0,ontime,yes
26,TOM16,Idle,secondary,no,354,no,no,BUILDING,16,jul,586,1,-1,0,ontime,yes
36,CJM,Running,tertiary,no,673,yes,no,BUILDING,16,jul,689,1,-1,0,ontime,yes
44,XT4,Running,primary,no,1265,yes,no,BUILDING,16,jul,555,1,-1,0,ontime,yes
39,XT4,Running,tertiary,no,597,no,no,BUILDING,16,jul,686,6,-1,0,ontime,yes
30,TOM16,Running,secondary,no,393,yes,yes,BUILDING,16,jul,435,1,-1,0,ontime,yes
31,CJM,Downtime,tertiary,no,256,yes,no,BUILDING,16,jul,873,2,-1,0,ontime,yes
56,XT4,Running,primary,no,0,yes,no,BUILDING,16,jul,1222,1,-1,0,ontime,yes
29,XT4,Running,secondary,no,2870,yes,no,BUILDING,16,jul,988,1,-1,0,ontime,yes
43,XT4,Running,secondary,no,184,no,yes,BUILDING,16,jul,1019,11,-1,0,ontime,yes
32,XT4,Running,secondary,no,1905,yes,no,BUILDING,16,jul,709,2,-1,0,ontime,yes
30,XT14,Idle,secondary,no,36,no,no,BUILDING,16,jul,561,9,-1,0,ontime,yes
40,XT4,Running,secondary,no,839,yes,yes,BUILDING,16,jul,1018,2,-1,0,ontime,yes
42,XT10,Running,secondary,no,3465,yes,yes,BUILDING,16,jul,1039,2,-1,0,ontime,yes
27,XT14,Running,secondary,no,119,yes,no,BUILDING,16,jul,781,2,-1,0,ontime,yes
35,CJM,Running,tertiary,no,36,no,yes,BUILDING,16,jul,1656,5,-1,0,ontime,yes
35,Saidone,Running,primary,no,113,yes,no,BUILDING,17,jul,923,2,-1,0,ontime,yes
32,XT4,Idle,secondary,no,118,yes,no,BUILDING,17,jul,1275,1,-1,0,ontime,yes
39,TOM16,Running,secondary,no,251,yes,no,BUILDING,17,jul,342,2,-1,0,ontime,yes
31,XT4,Downtime,secondary,no,277,yes,no,UTY,17,jul,1008,2,-1,0,ontime,yes
26,XT10,Idle,secondary,no,189,no,yes,BUILDING,17,jul,538,2,-1,0,ontime,yes
42,CJM,Running,tertiary,no,4,yes,no,BUILDING,17,jul,795,1,-1,0,ontime,yes
27,XT10,Idle,secondary,no,1820,yes,no,BUILDING,17,jul,1027,1,-1,0,ontime,yes
33,Saidone,Downtime,secondary,no,1904,yes,no,BUILDING,17,jul,1584,2,-1,0,ontime,yes
51,XT4,Running,primary,no,201,yes,no,BUILDING,17,jul,582,2,-1,0,ontime,yes
33,XT14,Running,secondary,no,0,yes,no,UTY,17,jul,1448,7,-1,0,ontime,yes
30,TOM16,Idle,tertiary,no,178,no,no,BUILDING,17,jul,656,3,-1,0,ontime,yes
52,Saidone,Running,primary,no,3798,yes,no,BUILDING,17,jul,1208,1,-1,0,ontime,yes
42,XT4,Downtime,primary,no,301,yes,no,BUILDING,17,jul,1175,2,-1,0,ontime,yes
31,CJM,Downtime,tertiary,no,294,yes,no,BUILDING,17,jul,536,5,-1,0,ontime,yes
27,XT10,Running,secondary,no,0,yes,no,BUILDING,17,jul,991,5,-1,0,ontime,yes
44,XT4,Idle,secondary,no,292,no,yes,BUILDING,17,jul,1153,4,-1,0,ontime,yes
40,Saidone,Downtime,secondary,no,2998,yes,no,BUILDING,18,jul,623,3,-1,0,ontime,yes
46,Saidone,Downtime,primary,no,2084,yes,no,BUILDING,18,jul,1081,2,-1,0,ontime,yes
32,XT10,Downtime,secondary,no,454,yes,no,BUILDING,18,jul,978,1,-1,0,ontime,yes
56,TOM16,Downtime,secondary,no,179,no,no,BUILDING,18,jul,536,1,-1,0,ontime,yes
33,XT4,Running,secondary,no,661,yes,no,BUILDING,18,jul,968,1,-1,0,ontime,yes
33,XT4,Running,secondary,no,89,yes,no,BUILDING,18,jul,278,2,-1,0,ontime,yes
32,Saidone,Running,primary,no,102,yes,no,BUILDING,18,jul,560,1,-1,0,ontime,yes
41,XT4,Downtime,primary,no,138,yes,no,BUILDING,18,jul,640,3,-1,0,ontime,yes
31,XT14,Idle,secondary,no,622,no,no,BUILDING,18,jul,420,1,-1,0,ontime,yes
30,XT14,Downtime,secondary,no,10,yes,no,BUILDING,18,jul,658,2,-1,0,ontime,yes
34,XT14,Downtime,secondary,no,251,no,no,BUILDING,18,jul,641,1,-1,0,ontime,yes
43,Saidone,Running,secondary,no,104,yes,no,BUILDING,18,jul,635,3,-1,0,ontime,yes
28,XT4,Running,secondary,no,173,no,no,BUILDING,18,jul,588,7,-1,0,ontime,yes
32,XT14,Downtime,secondary,no,46,no,yes,BUILDING,18,jul,1373,4,-1,0,ontime,yes
31,XT4,Downtime,secondary,no,0,yes,yes,BUILDING,18,jul,913,4,-1,0,ontime,yes
35,Saidone,Idle,tertiary,no,145,yes,no,BUILDING,18,jul,799,2,-1,0,ontime,yes
31,CJM,Running,tertiary,no,325,yes,no,BUILDING,18,jul,1139,2,-1,0,ontime,yes
25,XT10,Idle,secondary,no,2311,no,yes,BUILDING,21,jul,1105,2,-1,0,ontime,yes
56,CEIC,Downtime,tertiary,no,158,no,yes,BUILDING,21,jul,854,1,-1,0,ontime,yes
47,TOM16,Running,secondary,no,1981,yes,no,BUILDING,21,jul,919,2,-1,0,ontime,yes
39,CJM,Running,tertiary,no,1423,yes,no,UTY,21,jul,733,3,-1,0,ontime,yes
51,CJM,Running,tertiary,no,2455,yes,no,BUILDING,21,jul,553,1,-1,0,ontime,yes
54,TOM16,Downtime,secondary,no,859,no,yes,BUILDING,21,jul,710,1,-1,0,ontime,yes
58,CEIC,Running,JYS,no,9004,no,no,BUILDING,21,jul,891,4,-1,0,ontime,yes
42,CJM,Running,JYS,no,970,yes,no,UTY,21,jul,691,10,-1,0,ontime,yes
56,XT10,Running,primary,no,486,no,yes,UTY,21,jul,1877,1,-1,0,ontime,yes
55,Saidone,Running,secondary,no,127,yes,no,UTY,21,jul,1130,8,-1,0,ontime,yes
26,XT4,Idle,primary,no,409,yes,no,BUILDING,21,jul,577,2,-1,0,ontime,yes
40,XT14,Idle,secondary,no,664,no,no,BUILDING,21,jul,1342,2,-1,0,ontime,yes
26,TOM16,Idle,secondary,no,223,no,yes,BUILDING,21,jul,1002,3,-1,0,ontime,yes
35,CJM,Idle,tertiary,no,324,no,yes,BUILDING,21,jul,985,11,-1,0,ontime,yes
34,XT10,Idle,secondary,no,30,no,no,BUILDING,21,jul,1360,3,-1,0,ontime,yes
41,CJM,Idle,tertiary,no,1253,no,no,BUILDING,21,jul,1134,5,-1,0,ontime,yes
44,CJM,Running,primary,no,4758,yes,no,BUILDING,22,jul,712,6,-1,0,ontime,yes
33,CJM,Idle,tertiary,no,30,yes,no,BUILDING,22,jul,1077,1,-1,0,ontime,yes
36,CJM,Downtime,tertiary,no,81,no,yes,BUILDING,22,jul,560,1,-1,0,ontime,yes
38,TOM16,Running,secondary,no,0,yes,no,BUILDING,22,jul,1545,1,-1,0,ontime,yes
35,TOM16,Running,tertiary,no,328,yes,no,BUILDING,22,jul,654,2,-1,0,ontime,yes
41,TOM16,Idle,tertiary,no,145,no,no,BUILDING,22,jul,1833,2,-1,0,ontime,yes
41,CJM,Downtime,JYS,no,465,yes,no,BUILDING,22,jul,1508,1,-1,0,ontime,yes
28,XT4,Running,secondary,no,751,yes,no,BUILDING,22,jul,598,5,-1,0,ontime,yes
26,XT10,Running,secondary,no,379,yes,yes,BUILDING,22,jul,1237,7,-1,0,ontime,yes
39,XT4,Idle,secondary,no,0,no,no,BUILDING,22,jul,864,4,-1,0,ontime,yes
25,XT14,Running,JYS,no,349,yes,no,BUILDING,22,jul,1037,8,-1,0,ontime,yes
37,XT14,Running,secondary,no,1110,yes,no,UTY,22,jul,802,11,-1,0,ontime,yes
25,CJM,Running,secondary,no,2228,yes,no,BUILDING,23,jul,754,1,-1,0,ontime,yes
46,CJM,Downtime,tertiary,no,2166,yes,no,BUILDING,23,jul,870,1,-1,0,ontime,yes
25,XT4,Idle,secondary,no,247,yes,no,BUILDING,23,jul,633,1,-1,0,ontime,yes
28,TOM16,Idle,tertiary,no,123,no,yes,BUILDING,23,jul,690,1,-1,0,ontime,yes
33,XT10,Downtime,secondary,no,44,no,yes,BUILDING,23,jul,529,1,-1,0,ontime,yes
32,CJM,Idle,secondary,no,131,yes,yes,BUILDING,23,jul,1152,2,-1,0,ontime,yes
32,XT4,Running,secondary,no,476,yes,no,BUILDING,23,jul,956,9,-1,0,ontime,yes
47,TOM16,Idle,secondary,no,1101,yes,no,BUILDING,23,jul,957,3,-1,0,ontime,yes
50,Saidone,Running,tertiary,no,168,yes,no,BUILDING,23,jul,1327,2,-1,0,ontime,yes
27,TOM16,Running,secondary,no,392,yes,no,BUILDING,23,jul,228,2,-1,0,ontime,yes
45,XT14,Running,secondary,no,524,yes,no,BUILDING,23,jul,808,1,-1,0,ontime,yes
51,XT14,Idle,secondary,no,895,no,no,BUILDING,23,jul,638,2,-1,0,ontime,yes
36,XT14,Running,secondary,no,212,yes,yes,BUILDING,23,jul,1201,6,-1,0,ontime,yes
51,Saidone,Running,secondary,no,95,yes,no,BUILDING,23,jul,1309,4,-1,0,ontime,yes
33,XT10,Idle,tertiary,no,395,yes,no,BUILDING,23,jul,1359,6,-1,0,ontime,yes
59,TOM16,Running,secondary,no,135,yes,yes,BUILDING,23,jul,416,4,-1,0,ontime,yes
38,Saidone,Running,tertiary,no,0,no,no,BUILDING,23,jul,532,2,-1,0,ontime,yes
40,XT10,Running,secondary,no,471,yes,no,BUILDING,24,jul,430,4,-1,0,ontime,yes
51,XT4,Running,primary,no,603,yes,no,BUILDING,24,jul,853,2,-1,0,ontime,yes
41,Saidone,Idle,secondary,no,663,no,no,BUILDING,24,jul,1204,1,-1,0,ontime,yes
38,Saidone,Running,secondary,no,593,yes,yes,BUILDING,24,jul,1484,24,-1,0,ontime,yes
31,CJM,Running,tertiary,no,1224,yes,yes,BUILDING,24,jul,1441,2,-1,0,ontime,yes
28,XT14,Idle,secondary,no,2,yes,no,BUILDING,24,jul,454,1,-1,0,ontime,yes
41,XT4,Running,secondary,yes,720,no,yes,BUILDING,24,jul,651,1,-1,0,ontime,yes
33,CJM,Downtime,tertiary,no,990,yes,no,BUILDING,24,jul,1491,2,-1,0,ontime,yes
